Participante,Modalidad,Edad,Género,Grupo,Validez,Creencia,ValidezxCreencia,Silogismo,Aceptación,Correctas,indice_creencia_norm
337,Resolución Individual Post,20.0,F,46,I,I,II,4,0,1,0.25
337,Resolución Individual Post,20.0,F,46,V,C,VC,5,1,1,0.25
337,Resolución Individual Post,20.0,F,46,V,I,VI,6,1,1,0.25
337,Resolución Individual Post,20.0,F,46,I,C,IC,7,1,0,0.25
337,Resolución Individual Post,20.0,F,46,I,I,II,8,0,1,0.25
337,Resolución Individual Pre,20.0,F,46,V,C,VC,1,1,1,0.0
337,Resolución Individual Pre,20.0,F,46,V,I,VI,2,1,1,0.0
337,Resolución Individual Pre,20.0,F,46,I,C,IC,3,0,1,0.0
337,Resolución Individual Pre,20.0,F,46,I,I,II,4,0,1,0.0
337,Resolución Individual Pre,20.0,F,46,V,C,VC,5,1,1,0.0
337,Resolución Individual Pre,20.0,F,46,V,I,VI,6,1,1,0.0
337,Resolución Individual Pre,20.0,F,46,I,C,IC,7,0,1,0.0
337,Resolución Individual Pre,20.0,F,46,I,I,II,8,0,1,0.0
338,Grupal entre sujetos,18.0,F,47,V,C,VC,1,1,1,0.5
338,Grupal entre sujetos,18.0,F,47,V,I,VI,2,1,1,0.5
338,Grupal entre sujetos,18.0,F,47,I,C,IC,3,1,0,0.5
338,Grupal entre sujetos,18.0,F,47,I,I,II,4,0,1,0.5
338,Grupal entre sujetos,18.0,F,47,V,C,VC,5,1,1,0.5
338,Grupal entre sujetos,18.0,F,47,V,I,VI,6,1,1,0.5
338,Grupal entre sujetos,18.0,F,47,I,C,IC,7,1,0,0.5
338,Grupal entre sujetos,18.0,F,47,I,I,II,8,0,1,0.5
338,Resolución Individual Post,18.0,F,47,V,C,VC,1,1,1,0.5
338,Resolución Individual Post,18.0,F,47,V,I,VI,2,1,1,0.5
338,Resolución Individual Post,18.0,F,47,I,C,IC,3,1,0,0.5
338,Resolución Individual Post,18.0,F,47,I,I,II,4,0,1,0.5
338,Resolución Individual Post,18.0,F,47,V,C,VC,5,1,1,0.5
338,Resolución Individual Post,18.0,F,47,V,I,VI,6,1,1,0.5
338,Resolución Individual Post,18.0,F,47,I,C,IC,7,1,0,0.5
338,Resolución Individual Post,18.0,F,47,I,I,II,8,0,1,0.5
338,Resolución Individual Pre,18.0,F,47,V,C,VC,1,1,1,0.75
338,Resolución Individual Pre,18.0,F,47,V,I,VI,2,0,0,0.75
338,Resolución Individual Pre,18.0,F,47,I,C,IC,3,1,0,0.75
338,Resolución Individual Pre,18.0,F,47,I,I,II,4,0,1,0.75
338,Resolución Individual Pre,18.0,F,47,V,C,VC,5,1,1,0.75
338,Resolución Individual Pre,18.0,F,47,V,I,VI,6,0,0,0.75
338,Resolución Individual Pre,18.0,F,47,I,C,IC,7,0,1,0.75
338,Resolución Individual Pre,18.0,F,47,I,I,II,8,0,1,0.75
339,Grupal entre sujetos,19.0,F,47,V,C,VC,1,1,1,0.5
339,Grupal entre sujetos,19.0,F,47,V,I,VI,2,1,1,0.5
339,Grupal entre sujetos,19.0,F,47,I,C,IC,3,1,0,0.5
339,Grupal entre sujetos,19.0,F,47,I,I,II,4,0,1,0.5
339,Grupal entre sujetos,19.0,F,47,V,C,VC,5,1,1,0.5
339,Grupal entre sujetos,19.0,F,47,V,I,VI,6,1,1,0.5
339,Grupal entre sujetos,19.0,F,47,I,C,IC,7,1,0,0.5
339,Grupal entre sujetos,19.0,F,47,I,I,II,8,0,1,0.5
339,Resolución Individual Post,19.0,F,47,V,C,VC,1,1,1,0.5
339,Resolución Individual Post,19.0,F,47,V,I,VI,2,1,1,0.5
339,Resolución Individual Post,19.0,F,47,I,C,IC,3,1,0,0.5
339,Resolución Individual Post,19.0,F,47,I,I,II,4,0,1,0.5
339,Resolución Individual Post,19.0,F,47,V,C,VC,5,1,1,0.5
339,Resolución Individual Post,19.0,F,47,V,I,VI,6,1,1,0.5
339,Resolución Individual Post,19.0,F,47,I,C,IC,7,1,0,0.5
339,Resolución Individual Post,19.0,F,47,I,I,II,8,0,1,0.5
339,Resolución Individual Pre,19.0,F,47,V,C,VC,1,0,0,0.5
339,Resolución Individual Pre,19.0,F,47,V,I,VI,2,0,0,0.5
339,Resolución Individual Pre,19.0,F,47,I,C,IC,3,1,0,0.5
339,Resolución Individual Pre,19.0,F,47,I,I,II,4,0,1,0.5
339,Resolución Individual Pre,19.0,F,47,V,C,VC,5,1,1,0.5
339,Resolución Individual Pre,19.0,F,47,V,I,VI,6,1,1,0.5
339,Resolución Individual Pre,19.0,F,47,I,C,IC,7,1,0,0.5
339,Resolución Individual Pre,19.0,F,47,I,I,II,8,0,1,0.5
340,Grupal entre sujetos,19.0,F,47,V,C,VC,1,1,1,0.5
340,Grupal entre sujetos,19.0,F,47,V,I,VI,2,1,1,0.5
340,Grupal entre sujetos,19.0,F,47,I,C,IC,3,1,0,0.5
340,Grupal entre sujetos,19.0,F,47,I,I,II,4,0,1,0.5
340,Grupal entre sujetos,19.0,F,47,V,C,VC,5,1,1,0.5
340,Grupal entre sujetos,19.0,F,47,V,I,VI,6,1,1,0.5
340,Grupal entre sujetos,19.0,F,47,I,C,IC,7,1,0,0.5
340,Grupal entre sujetos,19.0,F,47,I,I,II,8,0,1,0.5
340,Resolución Individual Post,19.0,F,47,V,C,VC,1,1,1,0.5
340,Resolución Individual Post,19.0,F,47,V,I,VI,2,1,1,0.5
340,Resolución Individual Post,19.0,F,47,I,C,IC,3,1,0,0.5
340,Resolución Individual Post,19.0,F,47,I,I,II,4,0,1,0.5
340,Resolución Individual Post,19.0,F,47,V,C,VC,5,1,1,0.5
340,Resolución Individual Post,19.0,F,47,V,I,VI,6,1,1,0.5
340,Resolución Individual Post,19.0,F,47,I,C,IC,7,1,0,0.5
340,Resolución Individual Post,19.0,F,47,I,I,II,8,0,1,0.5
340,Resolución Individual Pre,19.0,F,47,V,C,VC,1,1,1,0.5
340,Resolución Individual Pre,19.0,F,47,V,I,VI,2,1,1,0.5
340,Resolución Individual Pre,19.0,F,47,I,C,IC,3,1,0,0.5
340,Resolución Individual Pre,19.0,F,47,I,I,II,4,0,1,0.5
340,Resolución Individual Pre,19.0,F,47,V,C,VC,5,1,1,0.5
340,Resolución Individual Pre,19.0,F,47,V,I,VI,6,1,1,0.5
340,Resolución Individual Pre,19.0,F,47,I,C,IC,7,1,0,0.5
340,Resolución Individual Pre,19.0,F,47,I,I,II,8,0,1,0.5
341,Grupal entre sujetos,19.0,F,47,V,C,VC,1,1,1,0.5
341,Grupal entre sujetos,19.0,F,47,V,I,VI,2,1,1,0.5
341,Grupal entre sujetos,19.0,F,47,I,C,IC,3,1,0,0.5
341,Grupal entre sujetos,19.0,F,47,I,I,II,4,0,1,0.5
341,Grupal entre sujetos,19.0,F,47,V,C,VC,5,1,1,0.5
341,Grupal entre sujetos,19.0,F,47,V,I,VI,6,1,1,0.5
341,Grupal entre sujetos,19.0,F,47,I,C,IC,7,1,0,0.5
341,Grupal entre sujetos,19.0,F,47,I,I,II,8,0,1,0.5
341,Resolución Individual Post,19.0,F,47,V,C,VC,1,1,1,0.25
341,Resolución Individual Post,19.0,F,47,V,I,VI,2,1,1,0.25
341,Resolución Individual Post,19.0,F,47,I,C,IC,3,0,1,0.25
341,Resolución Individual Post,19.0,F,47,I,I,II,4,0,1,0.25
341,Resolución Individual Post,19.0,F,47,V,C,VC,5,1,1,0.25
341,Resolución Individual Post,19.0,F,47,V,I,VI,6,1,1,0.25
341,Resolución Individual Post,19.0,F,47,I,C,IC,7,1,0,0.25
341,Resolución Individual Post,19.0,F,47,I,I,II,8,0,1,0.25
341,Resolución Individual Pre,19.0,F,47,V,C,VC,1,1,1,0.25
341,Resolución Individual Pre,19.0,F,47,V,I,VI,2,1,1,0.25
341,Resolución Individual Pre,19.0,F,47,I,C,IC,3,1,0,0.25
341,Resolución Individual Pre,19.0,F,47,I,I,II,4,0,1,0.25
341,Resolución Individual Pre,19.0,F,47,V,C,VC,5,1,1,0.25
341,Resolución Individual Pre,19.0,F,47,V,I,VI,6,1,1,0.25
341,Resolución Individual Pre,19.0,F,47,I,C,IC,7,0,1,0.25
341,Resolución Individual Pre,19.0,F,47,I,I,II,8,0,1,0.25
342,Grupal entre sujetos,18.0,F,47,V,C,VC,1,1,1,0.5
342,Grupal entre sujetos,18.0,F,47,V,I,VI,2,1,1,0.5
342,Grupal entre sujetos,18.0,F,47,I,C,IC,3,1,0,0.5
342,Grupal entre sujetos,18.0,F,47,I,I,II,4,0,1,0.5
342,Grupal entre sujetos,18.0,F,47,V,C,VC,5,1,1,0.5
342,Grupal entre sujetos,18.0,F,47,V,I,VI,6,1,1,0.5
342,Grupal entre sujetos,18.0,F,47,I,C,IC,7,1,0,0.5
342,Grupal entre sujetos,18.0,F,47,I,I,II,8,0,1,0.5
342,Resolución Individual Post,18.0,F,47,V,C,VC,1,1,1,0.5
342,Resolución Individual Post,18.0,F,47,V,I,VI,2,1,1,0.5
342,Resolución Individual Post,18.0,F,47,I,C,IC,3,1,0,0.5
342,Resolución Individual Post,18.0,F,47,I,I,II,4,0,1,0.5
342,Resolución Individual Post,18.0,F,47,V,C,VC,5,1,1,0.5
342,Resolución Individual Post,18.0,F,47,V,I,VI,6,1,1,0.5
342,Resolución Individual Post,18.0,F,47,I,C,IC,7,1,0,0.5
342,Resolución Individual Post,18.0,F,47,I,I,II,8,0,1,0.5
342,Resolución Individual Pre,18.0,F,47,V,C,VC,1,0,0,0.0
342,Resolución Individual Pre,18.0,F,47,V,I,VI,2,1,1,0.0
342,Resolución Individual Pre,18.0,F,47,I,C,IC,3,1,0,0.0
342,Resolución Individual Pre,18.0,F,47,I,I,II,4,0,1,0.0
342,Resolución Individual Pre,18.0,F,47,V,C,VC,5,1,1,0.0
342,Resolución Individual Pre,18.0,F,47,V,I,VI,6,1,1,0.0
342,Resolución Individual Pre,18.0,F,47,I,C,IC,7,0,1,0.0
342,Resolución Individual Pre,18.0,F,47,I,I,II,8,0,1,0.0
343,Grupal entre sujetos,18.0,M,48,V,C,VC,1,1,1,0.0
343,Grupal entre sujetos,18.0,M,48,V,I,VI,2,1,1,0.0
343,Grupal entre sujetos,18.0,M,48,I,C,IC,3,1,0,0.0
343,Grupal entre sujetos,18.0,M,48,I,I,II,4,1,0,0.0
343,Grupal entre sujetos,18.0,M,48,V,C,VC,5,1,1,0.0
343,Grupal entre sujetos,18.0,M,48,V,I,VI,6,1,1,0.0
343,Grupal entre sujetos,18.0,M,48,I,C,IC,7,1,0,0.0
343,Grupal entre sujetos,18.0,M,48,I,I,II,8,1,0,0.0
343,Resolución Individual Post,18.0,M,48,V,C,VC,1,1,1,0.0
343,Resolución Individual Post,18.0,M,48,V,I,VI,2,1,1,0.0
343,Resolución Individual Post,18.0,M,48,I,C,IC,3,1,0,0.0
343,Resolución Individual Post,18.0,M,48,I,I,II,4,1,0,0.0
343,Resolución Individual Post,18.0,M,48,V,C,VC,5,1,1,0.0
343,Resolución Individual Post,18.0,M,48,V,I,VI,6,1,1,0.0
343,Resolución Individual Post,18.0,M,48,I,C,IC,7,1,0,0.0
343,Resolución Individual Post,18.0,M,48,I,I,II,8,1,0,0.0
343,Resolución Individual Pre,18.0,M,48,V,C,VC,1,1,1,0.25
343,Resolución Individual Pre,18.0,M,48,V,I,VI,2,1,1,0.25
343,Resolución Individual Pre,18.0,M,48,I,C,IC,3,1,0,0.25
343,Resolución Individual Pre,18.0,M,48,I,I,II,4,0,1,0.25
343,Resolución Individual Pre,18.0,M,48,V,C,VC,5,1,1,0.25
343,Resolución Individual Pre,18.0,M,48,V,I,VI,6,1,1,0.25
343,Resolución Individual Pre,18.0,M,48,I,C,IC,7,1,0,0.25
343,Resolución Individual Pre,18.0,M,48,I,I,II,8,1,0,0.25
344,Grupal entre sujetos,21.0,M,48,V,C,VC,1,1,1,0.0
344,Grupal entre sujetos,21.0,M,48,V,I,VI,2,1,1,0.0
344,Grupal entre sujetos,21.0,M,48,I,C,IC,3,1,0,0.0
344,Grupal entre sujetos,21.0,M,48,I,I,II,4,1,0,0.0
344,Grupal entre sujetos,21.0,M,48,V,C,VC,5,1,1,0.0
344,Grupal entre sujetos,21.0,M,48,V,I,VI,6,1,1,0.0
344,Grupal entre sujetos,21.0,M,48,I,C,IC,7,1,0,0.0
344,Grupal entre sujetos,21.0,M,48,I,I,II,8,1,0,0.0
344,Resolución Individual Post,21.0,M,48,V,C,VC,1,1,1,0.0
344,Resolución Individual Post,21.0,M,48,V,I,VI,2,1,1,0.0
344,Resolución Individual Post,21.0,M,48,I,C,IC,3,1,0,0.0
344,Resolución Individual Post,21.0,M,48,I,I,II,4,1,0,0.0
344,Resolución Individual Post,21.0,M,48,V,C,VC,5,1,1,0.0
344,Resolución Individual Post,21.0,M,48,V,I,VI,6,1,1,0.0
344,Resolución Individual Post,21.0,M,48,I,C,IC,7,1,0,0.0
344,Resolución Individual Post,21.0,M,48,I,I,II,8,1,0,0.0
344,Resolución Individual Pre,21.0,M,48,V,C,VC,1,1,1,0.5
344,Resolución Individual Pre,21.0,M,48,V,I,VI,2,0,0,0.5
344,Resolución Individual Pre,21.0,M,48,I,C,IC,3,0,1,0.5
344,Resolución Individual Pre,21.0,M,48,I,I,II,4,0,1,0.5
344,Resolución Individual Pre,21.0,M,48,V,C,VC,5,1,1,0.5
344,Resolución Individual Pre,21.0,M,48,V,I,VI,6,0,0,0.5
344,Resolución Individual Pre,21.0,M,48,I,C,IC,7,0,1,0.5
344,Resolución Individual Pre,21.0,M,48,I,I,II,8,0,1,0.5
345,Grupal entre sujetos,18.0,F,48,V,C,VC,1,1,1,0.0
345,Grupal entre sujetos,18.0,F,48,V,I,VI,2,1,1,0.0
345,Grupal entre sujetos,18.0,F,48,I,C,IC,3,1,0,0.0
345,Grupal entre sujetos,18.0,F,48,I,I,II,4,1,0,0.0
345,Grupal entre sujetos,18.0,F,48,V,C,VC,5,1,1,0.0
345,Grupal entre sujetos,18.0,F,48,V,I,VI,6,1,1,0.0
345,Grupal entre sujetos,18.0,F,48,I,C,IC,7,1,0,0.0
345,Grupal entre sujetos,18.0,F,48,I,I,II,8,1,0,0.0
345,Resolución Individual Post,18.0,F,48,V,C,VC,1,1,1,0.0
345,Resolución Individual Post,18.0,F,48,V,I,VI,2,1,1,0.0
345,Resolución Individual Post,18.0,F,48,I,C,IC,3,1,0,0.0
345,Resolución Individual Post,18.0,F,48,I,I,II,4,1,0,0.0
345,Resolución Individual Post,18.0,F,48,V,C,VC,5,1,1,0.0
345,Resolución Individual Post,18.0,F,48,V,I,VI,6,1,1,0.0
345,Resolución Individual Post,18.0,F,48,I,C,IC,7,1,0,0.0
345,Resolución Individual Post,18.0,F,48,I,I,II,8,1,0,0.0
345,Resolución Individual Pre,18.0,F,48,V,C,VC,1,1,1,-0.25
345,Resolución Individual Pre,18.0,F,48,V,I,VI,2,1,1,-0.25
345,Resolución Individual Pre,18.0,F,48,I,C,IC,3,0,1,-0.25
345,Resolución Individual Pre,18.0,F,48,I,I,II,4,1,0,-0.25
345,Resolución Individual Pre,18.0,F,48,V,C,VC,5,1,1,-0.25
345,Resolución Individual Pre,18.0,F,48,V,I,VI,6,1,1,-0.25
345,Resolución Individual Pre,18.0,F,48,I,C,IC,7,0,1,-0.25
345,Resolución Individual Pre,18.0,F,48,I,I,II,8,0,1,-0.25
346,Grupal entre sujetos,19.0,M,48,V,C,VC,1,1,1,0.0
346,Grupal entre sujetos,19.0,M,48,V,I,VI,2,1,1,0.0
346,Grupal entre sujetos,19.0,M,48,I,C,IC,3,1,0,0.0
346,Grupal entre sujetos,19.0,M,48,I,I,II,4,1,0,0.0
346,Grupal entre sujetos,19.0,M,48,V,C,VC,5,1,1,0.0
346,Grupal entre sujetos,19.0,M,48,V,I,VI,6,1,1,0.0
346,Grupal entre sujetos,19.0,M,48,I,C,IC,7,1,0,0.0
346,Grupal entre sujetos,19.0,M,48,I,I,II,8,1,0,0.0
346,Resolución Individual Post,19.0,M,48,V,C,VC,1,1,1,0.0
346,Resolución Individual Post,19.0,M,48,V,I,VI,2,1,1,0.0
346,Resolución Individual Post,19.0,M,48,I,C,IC,3,1,0,0.0
346,Resolución Individual Post,19.0,M,48,I,I,II,4,1,0,0.0
346,Resolución Individual Post,19.0,M,48,V,C,VC,5,1,1,0.0
346,Resolución Individual Post,19.0,M,48,V,I,VI,6,1,1,0.0
346,Resolución Individual Post,19.0,M,48,I,C,IC,7,1,0,0.0
346,Resolución Individual Post,19.0,M,48,I,I,II,8,1,0,0.0
346,Resolución Individual Pre,19.0,M,48,V,C,VC,1,1,1,0.0
346,Resolución Individual Pre,19.0,M,48,V,I,VI,2,0,0,0.0
346,Resolución Individual Pre,19.0,M,48,I,C,IC,3,0,1,0.0
346,Resolución Individual Pre,19.0,M,48,I,I,II,4,1,0,0.0
346,Resolución Individual Pre,19.0,M,48,V,C,VC,5,1,1,0.0
346,Resolución Individual Pre,19.0,M,48,V,I,VI,6,1,1,0.0
346,Resolución Individual Pre,19.0,M,48,I,C,IC,7,0,1,0.0
346,Resolución Individual Pre,19.0,M,48,I,I,II,8,0,1,0.0
347,Grupal entre sujetos,20.0,F,49,V,C,VC,1,1,1,0.25
347,Grupal entre sujetos,20.0,F,49,V,I,VI,2,1,1,0.25
347,Grupal entre sujetos,20.0,F,49,I,C,IC,3,0,1,0.25
347,Grupal entre sujetos,20.0,F,49,I,I,II,4,0,1,0.25
347,Grupal entre sujetos,20.0,F,49,V,C,VC,5,1,1,0.25
347,Grupal entre sujetos,20.0,F,49,V,I,VI,6,1,1,0.25
347,Grupal entre sujetos,20.0,F,49,I,C,IC,7,1,0,0.25
347,Grupal entre sujetos,20.0,F,49,I,I,II,8,0,1,0.25
347,Resolución Individual Post,20.0,F,49,V,C,VC,1,1,1,0.25
347,Resolución Individual Post,20.0,F,49,V,I,VI,2,1,1,0.25
347,Resolución Individual Post,20.0,F,49,I,C,IC,3,0,1,0.25
347,Resolución Individual Post,20.0,F,49,I,I,II,4,0,1,0.25
347,Resolución Individual Post,20.0,F,49,V,C,VC,5,1,1,0.25
347,Resolución Individual Post,20.0,F,49,V,I,VI,6,1,1,0.25
347,Resolución Individual Post,20.0,F,49,I,C,IC,7,1,0,0.25
347,Resolución Individual Post,20.0,F,49,I,I,II,8,0,1,0.25
347,Resolución Individual Pre,20.0,F,49,V,C,VC,1,1,1,0.5
347,Resolución Individual Pre,20.0,F,49,V,I,VI,2,1,1,0.5
347,Resolución Individual Pre,20.0,F,49,I,C,IC,3,1,0,0.5
347,Resolución Individual Pre,20.0,F,49,I,I,II,4,0,1,0.5
347,Resolución Individual Pre,20.0,F,49,V,C,VC,5,1,1,0.5
347,Resolución Individual Pre,20.0,F,49,V,I,VI,6,0,0,0.5
347,Resolución Individual Pre,20.0,F,49,I,C,IC,7,0,1,0.5
347,Resolución Individual Pre,20.0,F,49,I,I,II,8,0,1,0.5
348,Grupal entre sujetos,19.0,F,49,V,C,VC,1,1,1,0.25
348,Grupal entre sujetos,19.0,F,49,V,I,VI,2,1,1,0.25
348,Grupal entre sujetos,19.0,F,49,I,C,IC,3,0,1,0.25
348,Grupal entre sujetos,19.0,F,49,I,I,II,4,0,1,0.25
348,Grupal entre sujetos,19.0,F,49,V,C,VC,5,1,1,0.25
348,Grupal entre sujetos,19.0,F,49,V,I,VI,6,1,1,0.25
348,Grupal entre sujetos,19.0,F,49,I,C,IC,7,1,0,0.25
348,Grupal entre sujetos,19.0,F,49,I,I,II,8,0,1,0.25
348,Resolución Individual Post,19.0,F,49,V,C,VC,1,1,1,0.25
348,Resolución Individual Post,19.0,F,49,V,I,VI,2,1,1,0.25
348,Resolución Individual Post,19.0,F,49,I,C,IC,3,0,1,0.25
348,Resolución Individual Post,19.0,F,49,I,I,II,4,0,1,0.25
348,Resolución Individual Post,19.0,F,49,V,C,VC,5,1,1,0.25
348,Resolución Individual Post,19.0,F,49,V,I,VI,6,1,1,0.25
348,Resolución Individual Post,19.0,F,49,I,C,IC,7,1,0,0.25
348,Resolución Individual Post,19.0,F,49,I,I,II,8,0,1,0.25
348,Resolución Individual Pre,19.0,F,49,V,C,VC,1,1,1,0.25
348,Resolución Individual Pre,19.0,F,49,V,I,VI,2,1,1,0.25
348,Resolución Individual Pre,19.0,F,49,I,C,IC,3,1,0,0.25
348,Resolución Individual Pre,19.0,F,49,I,I,II,4,0,1,0.25
348,Resolución Individual Pre,19.0,F,49,V,C,VC,5,1,1,0.25
348,Resolución Individual Pre,19.0,F,49,V,I,VI,6,1,1,0.25
348,Resolución Individual Pre,19.0,F,49,I,C,IC,7,0,1,0.25
348,Resolución Individual Pre,19.0,F,49,I,I,II,8,0,1,0.25
349,Grupal entre sujetos,18.0,F,49,V,C,VC,1,1,1,0.25
349,Grupal entre sujetos,18.0,F,49,V,I,VI,2,1,1,0.25
349,Grupal entre sujetos,18.0,F,49,I,C,IC,3,0,1,0.25
349,Grupal entre sujetos,18.0,F,49,I,I,II,4,0,1,0.25
349,Grupal entre sujetos,18.0,F,49,V,C,VC,5,1,1,0.25
349,Grupal entre sujetos,18.0,F,49,V,I,VI,6,1,1,0.25
349,Grupal entre sujetos,18.0,F,49,I,C,IC,7,1,0,0.25
349,Grupal entre sujetos,18.0,F,49,I,I,II,8,0,1,0.25
349,Resolución Individual Post,18.0,F,49,V,C,VC,1,1,1,0.25
349,Resolución Individual Post,18.0,F,49,V,I,VI,2,1,1,0.25
349,Resolución Individual Post,18.0,F,49,I,C,IC,3,0,1,0.25
349,Resolución Individual Post,18.0,F,49,I,I,II,4,0,1,0.25
349,Resolución Individual Post,18.0,F,49,V,C,VC,5,1,1,0.25
349,Resolución Individual Post,18.0,F,49,V,I,VI,6,1,1,0.25
349,Resolución Individual Post,18.0,F,49,I,C,IC,7,1,0,0.25
349,Resolución Individual Post,18.0,F,49,I,I,II,8,0,1,0.25
349,Resolución Individual Pre,18.0,F,49,V,C,VC,1,0,0,0.5
349,Resolución Individual Pre,18.0,F,49,V,I,VI,2,0,0,0.5
349,Resolución Individual Pre,18.0,F,49,I,C,IC,3,0,1,0.5
349,Resolución Individual Pre,18.0,F,49,I,I,II,4,0,1,0.5
349,Resolución Individual Pre,18.0,F,49,V,C,VC,5,1,1,0.5
349,Resolución Individual Pre,18.0,F,49,V,I,VI,6,0,0,0.5
349,Resolución Individual Pre,18.0,F,49,I,C,IC,7,1,0,0.5
349,Resolución Individual Pre,18.0,F,49,I,I,II,8,0,1,0.5
350,Grupal entre sujetos,19.0,F,49,V,C,VC,1,1,1,0.25
350,Grupal entre sujetos,19.0,F,49,V,I,VI,2,1,1,0.25
350,Grupal entre sujetos,19.0,F,49,I,C,IC,3,0,1,0.25
350,Grupal entre sujetos,19.0,F,49,I,I,II,4,0,1,0.25
350,Grupal entre sujetos,19.0,F,49,V,C,VC,5,1,1,0.25
350,Grupal entre sujetos,19.0,F,49,V,I,VI,6,1,1,0.25
350,Grupal entre sujetos,19.0,F,49,I,C,IC,7,1,0,0.25
350,Grupal entre sujetos,19.0,F,49,I,I,II,8,0,1,0.25
350,Resolución Individual Post,19.0,F,49,V,C,VC,1,1,1,0.25
350,Resolución Individual Post,19.0,F,49,V,I,VI,2,1,1,0.25
350,Resolución Individual Post,19.0,F,49,I,C,IC,3,0,1,0.25
350,Resolución Individual Post,19.0,F,49,I,I,II,4,0,1,0.25
350,Resolución Individual Post,19.0,F,49,V,C,VC,5,1,1,0.25
350,Resolución Individual Post,19.0,F,49,V,I,VI,6,1,1,0.25
350,Resolución Individual Post,19.0,F,49,I,C,IC,7,1,0,0.25
350,Resolución Individual Post,19.0,F,49,I,I,II,8,0,1,0.25
350,Resolución Individual Pre,19.0,F,49,V,C,VC,1,1,1,0.5
350,Resolución Individual Pre,19.0,F,49,V,I,VI,2,0,0,0.5
350,Resolución Individual Pre,19.0,F,49,I,C,IC,3,0,1,0.5
350,Resolución Individual Pre,19.0,F,49,I,I,II,4,0,1,0.5
350,Resolución Individual Pre,19.0,F,49,V,C,VC,5,1,1,0.5
350,Resolución Individual Pre,19.0,F,49,V,I,VI,6,1,1,0.5
350,Resolución Individual Pre,19.0,F,49,I,C,IC,7,1,0,0.5
350,Resolución Individual Pre,19.0,F,49,I,I,II,8,0,1,0.5
351,Grupal entre sujetos,20.0,F,50,V,C,VC,1,1,1,0.5
351,Grupal entre sujetos,20.0,F,50,V,I,VI,2,1,1,0.5
351,Grupal entre sujetos,20.0,F,50,I,C,IC,3,1,0,0.5
351,Grupal entre sujetos,20.0,F,50,I,I,II,4,0,1,0.5
351,Grupal entre sujetos,20.0,F,50,V,C,VC,5,1,1,0.5
351,Grupal entre sujetos,20.0,F,50,V,I,VI,6,1,1,0.5
351,Grupal entre sujetos,20.0,F,50,I,C,IC,7,1,0,0.5
351,Grupal entre sujetos,20.0,F,50,I,I,II,8,0,1,0.5
351,Resolución Individual Post,20.0,F,50,V,C,VC,1,1,1,0.5
351,Resolución Individual Post,20.0,F,50,V,I,VI,2,1,1,0.5
351,Resolución Individual Post,20.0,F,50,I,C,IC,3,1,0,0.5
351,Resolución Individual Post,20.0,F,50,I,I,II,4,0,1,0.5
351,Resolución Individual Post,20.0,F,50,V,C,VC,5,1,1,0.5
351,Resolución Individual Post,20.0,F,50,V,I,VI,6,1,1,0.5
351,Resolución Individual Post,20.0,F,50,I,C,IC,7,1,0,0.5
351,Resolución Individual Post,20.0,F,50,I,I,II,8,0,1,0.5
351,Resolución Individual Pre,20.0,F,50,V,C,VC,1,1,1,0.5
351,Resolución Individual Pre,20.0,F,50,V,I,VI,2,1,1,0.5
351,Resolución Individual Pre,20.0,F,50,I,C,IC,3,1,0,0.5
351,Resolución Individual Pre,20.0,F,50,I,I,II,4,0,1,0.5
351,Resolución Individual Pre,20.0,F,50,V,C,VC,5,1,1,0.5
351,Resolución Individual Pre,20.0,F,50,V,I,VI,6,1,1,0.5
351,Resolución Individual Pre,20.0,F,50,I,C,IC,7,1,0,0.5
351,Resolución Individual Pre,20.0,F,50,I,I,II,8,0,1,0.5
352,Grupal entre sujetos,21.0,F,50,V,C,VC,1,1,1,0.5
352,Grupal entre sujetos,21.0,F,50,V,I,VI,2,1,1,0.5
352,Grupal entre sujetos,21.0,F,50,I,C,IC,3,1,0,0.5
352,Grupal entre sujetos,21.0,F,50,I,I,II,4,0,1,0.5
352,Grupal entre sujetos,21.0,F,50,V,C,VC,5,1,1,0.5
352,Grupal entre sujetos,21.0,F,50,V,I,VI,6,1,1,0.5
352,Grupal entre sujetos,21.0,F,50,I,C,IC,7,1,0,0.5
352,Grupal entre sujetos,21.0,F,50,I,I,II,8,0,1,0.5
352,Resolución Individual Post,21.0,F,50,V,C,VC,1,1,1,0.5
352,Resolución Individual Post,21.0,F,50,V,I,VI,2,1,1,0.5
352,Resolución Individual Post,21.0,F,50,I,C,IC,3,1,0,0.5
352,Resolución Individual Post,21.0,F,50,I,I,II,4,0,1,0.5
352,Resolución Individual Post,21.0,F,50,V,C,VC,5,1,1,0.5
352,Resolución Individual Post,21.0,F,50,V,I,VI,6,1,1,0.5
352,Resolución Individual Post,21.0,F,50,I,C,IC,7,1,0,0.5
352,Resolución Individual Post,21.0,F,50,I,I,II,8,0,1,0.5
352,Resolución Individual Pre,21.0,F,50,V,C,VC,1,1,1,0.25
352,Resolución Individual Pre,21.0,F,50,V,I,VI,2,1,1,0.25
352,Resolución Individual Pre,21.0,F,50,I,C,IC,3,0,1,0.25
352,Resolución Individual Pre,21.0,F,50,I,I,II,4,0,1,0.25
352,Resolución Individual Pre,21.0,F,50,V,C,VC,5,1,1,0.25
352,Resolución Individual Pre,21.0,F,50,V,I,VI,6,1,1,0.25
352,Resolución Individual Pre,21.0,F,50,I,C,IC,7,1,0,0.25
